# index, _pos
54292,"array([-5.65135267, -6.1763952 ])"
54293,"array([-5.59893254, -6.64850277])"
54294,"array([-5.44855039, -6.33874204])"
54295,"array([-5.70536845, -6.47159562])"
54296,"array([-5.70643092, -6.40406826])"
54297,"array([-5.57305229, -6.59544665])"
54298,"array([-5.72672565, -6.58392871])"
54299,"array([-5.52139128, -6.60069303])"
54300,"array([-5.52782527, -6.30046247])"
54301,"array([-5.68707133, -6.38276593])"
54302,"array([-5.63390521, -6.29707281])"
54303,"array([-5.82085032, -6.44044837])"
54304,"array([-5.55983276, -6.3749023 ])"
54305,"array([-5.79833032, -6.64593464])"
54306,"array([-5.90836787, -6.60898318])"
54307,"array([-5.73602983, -6.49786695])"
54308,"array([-5.67765449, -6.70497177])"
54309,"array([-5.97034236, -6.56999989])"
54310,"array([-5.38727113, -6.61965399])"
54311,"array([-5.48984051, -6.61478208])"
54312,"array([-5.59253398, -6.36820086])"
54313,"array([-5.5354792 , -6.35378331])"
54314,"array([-5.69284301, -6.69921196])"
54315,"array([-5.7516557 , -6.50400919])"
54316,"array([-5.740274  , -6.65917235])"
54317,"array([-5.69082374, -6.49048751])"
54318,"array([-5.77660042, -6.46896498])"
54319,"array([-5.52657521, -6.43951764])"
54320,"array([-5.50025389, -6.51913725])"
54321,"array([-5.64827057, -6.44216188])"
54322,"array([-5.61309913, -6.42309029])"
54323,"array([-5.71738369, -6.46270692])"
54324,"array([-5.79974825, -6.59017992])"
54325,"array([-5.35239256, -6.53852796])"
54326,"array([-5.44631475, -6.27689579])"
54327,"array([-5.80186932, -6.75659559])"
54328,"array([-5.69776462, -6.76395221])"
54329,"array([-5.79501422, -6.53375105])"
54330,"array([-5.63817017, -6.68367722])"
54331,"array([-5.37755628, -6.36382767])"
54332,"array([-5.56831405, -6.56775444])"
54333,"array([-5.53090264, -6.56331565])"
54334,"array([-5.63557782, -6.57645429])"
54335,"array([-5.72036167, -6.77232561])"
54336,"array([-5.76864005, -6.78420285])"
54337,"array([-5.77169477, -6.73556123])"
54338,"array([-5.5010469, -6.5202787])"
54339,"array([-5.6307623 , -6.63726566])"
54340,"array([-5.81410821, -6.69586371])"
54341,"array([-5.54487837, -6.55750902])"
54342,"array([-5.69553317, -6.48205535])"
54343,"array([-5.86953923, -6.61058901])"
54344,"array([-5.55035272, -6.34434839])"
54345,"array([-5.61301365, -6.4247899 ])"
54346,"array([-5.73483613, -6.7603979 ])"
54347,"array([-5.78385718, -6.6946765 ])"
54348,"array([-5.73944862, -6.68888942])"
54349,"array([-5.75892543, -6.58213478])"
54350,"array([-5.84981566, -6.64707211])"
54351,"array([-5.77467566, -6.67066383])"
54352,"array([-5.67809769, -6.45532298])"
54353,"array([-5.31154038, -6.64113369])"
54354,"array([-5.58406467, -6.46268138])"
54355,"array([-5.50953085, -6.52828828])"
54356,"array([-5.65489877, -6.77840839])"
54357,"array([-5.53437526, -6.63814261])"
54358,"array([-5.79030916, -6.62910932])"
54359,"array([-5.47677144, -6.50593217])"
54360,"array([-5.75033279, -6.67373104])"
54361,"array([-5.73882925, -6.8044516 ])"
54362,"array([-5.93348291, -6.54924191])"
54363,"array([-5.79177407, -6.76755202])"
54364,"array([-5.7304992 , -6.72888907])"
54365,"array([-5.4516816 , -6.46727521])"
54366,"array([-5.36753583, -6.31506176])"
54367,"array([-5.39239768, -6.57187296])"
54368,"array([-5.64131595, -6.44644927])"
54369,"array([-5.67255836, -6.44952358])"
54370,"array([-5.74536573, -6.75919504])"
54371,"array([-5.60111662, -6.60774419])"
54372,"array([-5.65138308, -6.45267755])"
54373,"array([-5.59225244, -6.4157724 ])"
54374,"array([-5.70765218, -6.42145529])"
54375,"array([-5.47400803, -6.62545605])"
54376,"array([-5.68847391, -6.43949919])"
54377,"array([-5.54931196, -6.60590334])"
54378,"array([-5.36198664, -6.64052134])"
54379,"array([-5.62701007, -6.40461972])"
54380,"array([-5.5399836, -6.4155811])"
54381,"array([-5.55207545, -6.59138337])"
54382,"array([-5.66487   , -6.40555221])"
54383,"array([-5.42241143, -6.37422206])"
54384,"array([-5.65788336, -6.70566289])"
54385,"array([-5.673752  , -6.63559325])"
54386,"array([-5.82639139, -6.5501601 ])"
54387,"array([-5.72632001, -6.68921037])"
54388,"array([-5.35469314, -6.56718149])"
54389,"array([-5.57570682, -6.57127465])"
54390,"array([-5.71983949, -6.46486563])"
54391,"array([-5.77088298, -6.52030137])"
54392,"array([-5.50026268, -6.62987829])"
54393,"array([-5.54580817, -6.57738364])"
54394,"array([-5.5396434 , -6.62396489])"
54395,"array([-5.53890853, -6.57169664])"
54396,"array([-5.5423482 , -6.32073473])"
54397,"array([-5.7622491 , -6.47468914])"
54398,"array([-5.75348474, -6.54292258])"
54399,"array([-5.74858591, -6.57740752])"
54400,"array([-5.80196297, -6.51267528])"
54401,"array([-5.64912747, -6.58638478])"
54402,"array([-5.66446934, -6.69980468])"
54403,"array([-5.49110946, -6.59512046])"
54404,"array([-5.63963009, -6.61223044])"
54405,"array([-5.64557264, -6.44760845])"
54406,"array([-5.84032384, -6.65161868])"
54407,"array([-5.75567809, -6.71310679])"
54408,"array([-5.82196489, -6.63779048])"
54409,"array([-5.79026945, -6.47219676])"
54410,"array([-5.83817869, -6.82269485])"
54411,"array([-5.38162942, -6.4580598 ])"
54412,"array([-5.53109317, -6.5975961 ])"
54413,"array([-5.75305678, -6.58061237])"
54414,"array([-5.36479658, -6.645965  ])"
54415,"array([-5.64166599, -6.4161776 ])"
54416,"array([-5.58526719, -6.52270621])"
54417,"array([-5.83896608, -6.67057837])"
54418,"array([-5.48331881, -6.71610553])"
54419,"array([-5.42948715, -6.64301748])"
54420,"array([-5.46657186, -6.48205204])"
54421,"array([-5.70179644, -6.54120839])"
54422,"array([-5.60921288, -6.40515176])"
54423,"array([-5.65127407, -6.66367818])"
54424,"array([-5.42344246, -6.58258623])"
54425,"array([-5.62032186, -6.35282487])"
54426,"array([-5.74963315, -6.5063758 ])"
54427,"array([-5.44821165, -6.62683933])"
54428,"array([-5.52576379, -6.60446041])"
54429,"array([-5.70476173, -6.45961552])"
54430,"array([-5.68292228, -6.30381651])"
54431,"array([-5.60304605, -6.64132155])"
54432,"array([-5.67774527, -6.41818203])"
54433,"array([-5.5185778 , -6.36226463])"
54434,"array([-5.82269557, -6.63606285])"
54435,"array([-5.43483669, -6.52579761])"
54436,"array([-5.74343616, -6.50114363])"
54437,"array([-5.64175216, -6.44525524])"
54438,"array([-5.82143644, -6.39324914])"
54439,"array([-5.83759755, -6.65563287])"
54440,"array([-5.72800999, -6.68895386])"
54441,"array([-5.53378731, -6.51970563])"
54442,"array([-5.73462478, -6.52464712])"
54443,"array([-5.51383036, -6.34820376])"
54444,"array([-5.79524172, -6.58504674])"
54445,"array([-5.46859515, -6.66598634])"
54446,"array([-5.5370034 , -6.42397838])"
54447,"array([-5.7716799 , -6.59267355])"
54448,"array([-5.75265379, -6.67076343])"
54449,"array([-5.87601606, -6.44468786])"
54450,"array([-5.54232817, -6.58990897])"
54451,"array([-5.50461245, -6.41025261])"
54452,"array([-5.73810293, -6.72391905])"
54453,"array([-5.86967641, -6.55678494])"
54454,"array([-5.52525411, -6.39706144])"
54455,"array([-5.76552235, -6.55678655])"
54456,"array([-5.77411813, -6.42981248])"
54457,"array([-5.49658522, -6.4675839 ])"
54458,"array([-5.46756091, -6.51460638])"
54459,"array([-5.54079186, -6.50151285])"
54460,"array([-5.46279302, -6.3891196 ])"
54461,"array([-5.45178155, -6.54581793])"
54462,"array([-5.85090537, -6.82153878])"
54463,"array([-5.43909186, -6.32061478])"
54464,"array([-5.64898556, -6.65295683])"
54465,"array([-5.79567755, -6.51621791])"
54466,"array([-5.61629568, -6.44537918])"
54467,"array([-5.65599101, -6.38111567])"
54468,"array([-5.34839959, -6.62828298])"
54469,"array([-5.61975927, -6.66237481])"
54470,"array([-5.65980404, -6.40564763])"
54471,"array([-5.53993915, -6.38302615])"
54472,"array([-5.3399007 , -6.55999819])"
54473,"array([-5.46870866, -6.53162029])"
54474,"array([-5.73713443, -6.55937028])"
54475,"array([-5.53178873, -6.46746205])"
54476,"array([-5.80379363, -6.62384487])"
54477,"array([-5.75408382, -6.67314733])"
54478,"array([-5.84639746, -6.54743267])"
54479,"array([-5.61891744, -6.83509986])"
54480,"array([-5.60714267, -6.6802479 ])"
54481,"array([-5.62267779, -6.36374701])"
54482,"array([-5.5459217 , -6.37689952])"
54483,"array([-5.37767156, -6.31444855])"
54484,"array([-5.62925012, -6.64256364])"
54485,"array([-5.78966832, -6.48461118])"
54486,"array([-5.4163416 , -6.43433943])"
54487,"array([-5.62302482, -6.34300612])"
54488,"array([-5.56990384, -6.55423492])"
54489,"array([-5.44274539, -6.45917847])"
54490,"array([-5.39834097, -6.50640724])"
54491,"array([-5.80936212, -6.48232484])"
54492,"array([-5.86774453, -6.78612867])"
54493,"array([-5.73290626, -6.75350804])"
54494,"array([-5.91136244, -6.74383796])"
54495,"array([-5.6799828 , -6.74474488])"
54496,"array([-5.77823215, -6.73810015])"
54497,"array([-5.44947246, -6.35877747])"
54498,"array([-5.79040843, -6.58966031])"
54499,"array([-5.54655951, -6.46881281])"
54500,"array([-5.60257785, -6.36710238])"
54501,"array([-5.62778816, -6.69030619])"
54502,"array([-5.68274931, -6.34938119])"
54503,"array([-5.3591294 , -6.56766265])"
54504,"array([-5.73006445, -6.42739061])"
54505,"array([-5.73319094, -6.71680878])"
54506,"array([-5.60747576, -6.67029896])"
54507,"array([-5.22754006, -6.60412536])"
54508,"array([-5.43119467, -6.5797261 ])"
54509,"array([-5.40510466, -6.59785459])"
54510,"array([-5.81662463, -6.509477  ])"
54511,"array([-5.81473132, -6.70495001])"
54512,"array([-5.87976603, -6.43728801])"
54513,"array([-5.84080619, -6.59186673])"
54514,"array([-5.55682931, -6.42285383])"
54515,"array([-5.71806928, -6.77649528])"
54516,"array([-5.71314873, -6.7174336 ])"
54517,"array([-5.44155003, -6.33876139])"
54518,"array([-5.84230697, -6.36074958])"
54519,"array([-5.95767726, -6.64743153])"
54520,"array([-5.48969285, -6.44635154])"
54521,"array([-5.79782307, -6.58730699])"
54522,"array([-5.75537202, -6.61404545])"
54523,"array([-5.64899152, -6.70851327])"
54524,"array([-5.42328859, -6.43799394])"
54525,"array([-5.77468137, -6.51595802])"
54526,"array([-5.51473219, -6.19134467])"
54527,"array([-5.60626469, -6.59866338])"
54528,"array([-5.7830229 , -6.67383913])"
54529,"array([-5.86956955, -6.45436889])"
54530,"array([-5.62312944, -6.67407595])"
54531,"array([-5.42616288, -6.62426586])"
54532,"array([-5.6671163 , -6.79093257])"
54533,"array([-5.39499217, -6.54411664])"
54534,"array([-5.46290446, -6.41032654])"
54535,"array([-5.81888952, -6.61284149])"
54536,"array([-5.63569095, -6.41856237])"
54537,"array([-5.5475819 , -6.64882756])"
54538,"array([-5.84086327, -6.69136536])"
54539,"array([-5.55231305, -6.61550102])"
54540,"array([-5.79005202, -6.32585745])"
54541,"array([-5.70621853, -6.66085612])"
54542,"array([-5.68811887, -6.38954386])"
54543,"array([-5.74819467, -6.54896707])"
54544,"array([-5.40109029, -6.42737593])"
54545,"array([-5.47569714, -6.45350572])"
54546,"array([-5.71042089, -6.87557584])"
54547,"array([-5.47313594, -6.54131702])"
54548,"array([-5.51158763, -6.42593517])"
54549,"array([-5.87196717, -6.60640786])"
54550,"array([-5.5368062 , -6.55234131])"
54551,"array([-5.75897502, -6.59349704])"
54552,"array([-5.72014106, -6.42427479])"
54553,"array([-5.80764879, -6.69700936])"
54554,"array([-5.77147402, -6.80493835])"
54555,"array([-5.50787341, -6.46096549])"
54556,"array([-5.76576573, -6.71250214])"
54557,"array([-5.67112522, -6.39397118])"
54558,"array([-5.48676484, -6.41109594])"
54559,"array([-5.44915042, -6.44723465])"
54560,"array([-5.74458389, -6.47656846])"
54561,"array([-5.68175439, -6.45585613])"
54562,"array([-5.42650201, -6.61833841])"
54563,"array([-5.82683888, -6.69134944])"
54564,"array([-5.7404393, -6.6790087])"
54565,"array([-5.60400868, -6.6798237 ])"
54566,"array([-5.54691594, -6.6067076 ])"
54567,"array([-5.68589297, -6.74285222])"
54568,"array([-5.75880513, -6.69962672])"
54569,"array([-5.42194189, -6.44591452])"
54570,"array([-5.65664129, -6.61006761])"
54571,"array([-5.74124266, -6.66491218])"
54572,"array([-5.79219708, -6.46553426])"
54573,"array([-5.82138767, -6.58752177])"
54574,"array([-5.64906203, -6.44582516])"
54575,"array([-5.78488438, -6.54618498])"
54576,"array([-5.7808411, -6.4515868])"
54577,"array([-5.45939709, -6.50214636])"
54578,"array([-5.64001684, -6.659865  ])"
54579,"array([-5.73000408, -6.7820605 ])"
54580,"array([-5.8396196 , -6.59399892])"
54581,"array([-5.65347236, -6.75115936])"
54582,"array([-5.67835729, -6.78087541])"
54583,"array([-5.1434277 , -6.63909814])"
54584,"array([-5.31659472, -6.61520382])"
54585,"array([-5.90788716, -6.63738076])"
54586,"array([-5.33784729, -6.53702223])"
54587,"array([-5.75321563, -6.47376346])"
54588,"array([-5.46979657, -6.33611613])"
54589,"array([-5.46278619, -6.35048465])"
54590,"array([-5.79081477, -6.67088246])"
54591,"array([-5.47542659, -6.47226279])"
54592,"array([-5.77013096, -6.74435876])"
54593,"array([-5.65663989, -6.33643472])"
54594,"array([-5.69059226, -6.48933528])"
54595,"array([-5.78176045, -6.64575113])"
54596,"array([-5.46970441, -6.42960084])"
54597,"array([-5.67027146, -6.34229818])"
54598,"array([-5.7741953 , -6.68854421])"
54599,"array([-5.70818842, -6.72762958])"
54600,"array([-5.67378606, -6.37508861])"
54601,"array([-5.44311766, -6.52962348])"
54602,"array([-5.46643574, -6.61303954])"
54603,"array([-5.73411965, -6.49848727])"
54604,"array([-5.89757957, -6.50324792])"
54605,"array([-5.84489303, -6.8837343 ])"
54606,"array([-5.83738609, -6.69174289])"
54607,"array([-5.52686141, -6.60909871])"
54608,"array([-5.80526135, -6.34924503])"
54609,"array([-5.4116756 , -6.39635999])"
54610,"array([-5.75243654, -6.52551365])"
54611,"array([-5.73840415, -6.40784353])"
54612,"array([-5.59593935, -6.4275356 ])"
54613,"array([-5.78424646, -6.58078691])"
54614,"array([-5.820787  , -6.71951329])"
54615,"array([-5.63943771, -6.80013224])"
54616,"array([-5.46947412, -6.41821734])"
54617,"array([-5.40339202, -6.58381081])"
54618,"array([-5.58777282, -6.46176794])"
54619,"array([-5.8746668 , -6.64479827])"
54620,"array([-5.99136318, -6.6995311 ])"
54621,"array([-5.75978214, -6.67643722])"
54622,"array([-5.69043986, -6.49196506])"
54623,"array([-5.56437034, -6.43557164])"
54624,"array([-5.56945743, -6.44986673])"
54625,"array([-5.63240098, -6.66528694])"
54626,"array([-5.59011765, -6.41152502])"
54627,"array([-5.85788045, -6.50061709])"
54628,"array([-5.69123018, -6.36099204])"
54629,"array([-5.81917601, -6.63266213])"
54630,"array([-5.48840175, -6.39629537])"
54631,"array([-5.63086605, -6.60588647])"
54632,"array([-5.64764265, -6.75479865])"
54633,"array([-5.59900959, -6.6424652 ])"
54634,"array([-5.42962119, -6.48354927])"
54635,"array([-5.76518079, -6.54896047])"
54636,"array([-5.46798988, -6.44639782])"
54637,"array([-5.42295801, -6.64669919])"
54638,"array([-5.54363989, -6.58115806])"
54639,"array([-5.7845986 , -6.61792079])"
54640,"array([-5.75053264, -6.4859116 ])"
54641,"array([-5.68849393, -6.74058921])"
54642,"array([-5.71286789, -6.4021812 ])"
54643,"array([-5.49487447, -6.42512596])"
54644,"array([-5.78572485, -6.66032174])"
54645,"array([-5.89066572, -6.62503392])"
54646,"array([-5.66267148, -6.44551981])"
54647,"array([-5.47695269, -6.42030514])"
54648,"array([-5.55716271, -6.54094943])"
54649,"array([-5.63993611, -6.79118706])"
54650,"array([-5.76170365, -6.59243437])"
54651,"array([-5.70726188, -6.73279968])"
54652,"array([-5.76189661, -6.47181609])"
54653,"array([-5.81911118, -6.49994805])"
54654,"array([-5.77901376, -6.6537523 ])"
54655,"array([-5.50110582, -6.42492523])"
54656,"array([-5.46576759, -6.50089805])"
54657,"array([-5.64690298, -6.42986507])"
54658,"array([-5.65792992, -6.6428416 ])"
54659,"array([-5.91447184, -6.61027427])"
54660,"array([-5.41702803, -6.43963944])"
54661,"array([-5.81741355, -6.45346531])"
54662,"array([-5.75565036, -6.44457932])"
54663,"array([-5.85619415, -6.59663561])"
54664,"array([-5.45021823, -6.58762418])"
54665,"array([-5.89727272, -6.60880275])"
54666,"array([-5.80722198, -6.50672947])"
54667,"array([-5.44248415, -6.58560224])"
54668,"array([-5.72211603, -6.63131534])"
54669,"array([-5.48869761, -6.41142828])"
54670,"array([-5.47102816, -6.4462652 ])"
54671,"array([-5.78207797, -6.56706716])"
54672,"array([-5.47714839, -6.45236999])"
54673,"array([-5.79143418, -6.78604512])"
54674,"array([-5.60787097, -6.67900267])"
54675,"array([-5.3524985 , -6.47908876])"
54676,"array([-5.46005005, -6.54577834])"
54677,"array([-5.56630853, -6.54040984])"
54678,"array([-5.58658743, -6.34835472])"
54679,"array([-5.70504202, -6.72195693])"
54680,"array([-5.47251271, -6.60265482])"
54681,"array([-5.57721361, -6.4264093 ])"
54682,"array([-5.63838509, -6.44765311])"
54683,"array([-5.66297452, -6.719166  ])"
54684,"array([-5.58810399, -6.38067427])"
54685,"array([-5.86723575, -6.55541388])"
54686,"array([-5.43183088, -6.58465423])"
54687,"array([-5.80646258, -6.62198867])"
54688,"array([-5.71691995, -6.67073974])"
54689,"array([-5.3269885 , -6.40731265])"
54690,"array([-5.56844562, -6.38508855])"
54691,"array([-5.7689273 , -6.50097146])"
54692,"array([-5.77338489, -6.34951432])"
54693,"array([-5.70922559, -6.38253532])"
54694,"array([-5.6189391 , -6.84417263])"
54695,"array([-5.38528886, -6.65714029])"
54696,"array([-5.69792325, -6.39460332])"
54697,"array([-5.61056767, -6.64724386])"
54698,"array([-5.76515399, -6.72864195])"
54699,"array([-5.75610337, -6.59356362])"
54700,"array([-5.83993415, -6.58215319])"
54701,"array([-5.77937477, -6.59834973])"
54702,"array([-5.5703199 , -6.43066273])"
54703,"array([-5.51882828, -6.51439301])"
54704,"array([-5.39204473, -6.48377191])"
54705,"array([-5.73596969, -6.74277631])"
54706,"array([-5.35337009, -6.51041921])"
54707,"array([-5.88313928, -6.85783317])"
54708,"array([-5.73357061, -6.68406526])"
54709,"array([-5.78544105, -6.57993238])"
54710,"array([-5.565146  , -6.40489968])"
54711,"array([-5.50773847, -6.46844856])"
